ID,ROW,COL,SCENE,LAT,LON,LSAT_ROW,LSAT_COL,REF_CODE,REF_CLASS,REF_NOTE,CONFIDENCE,INCLUSION,D_LAST_F,D_FIRST_NF,D_CLEAR,D_EXPAND,D_CHANGE,D_EVENT,ASSESSOR,REVIEWED,FINAL_CODE,FINAL_CLAS,REV_NOTE,Stratum,Fusion,MCCDC,TERRAI,REF_CODE_P
5,92,210,P007R059,2.151041666,-74.1261911,1635,2247,0,F,edge,3,Edge,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
6,548,674,P007R059,1.201041666,-73.12335668,5134,5968,0,F, ,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
7,5110,6040,P232R066,-8.303125,-62.5841373,2295,7474,0,F, ,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
9,5086,5552,P232R066,-8.253125,-63.60349753,2112,3732,0,F, ,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
10,5203,5565,P232R066,-8.496875,-63.61596199,3010,3688,0,F, ,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
13,5263,5675,P232R066,-8.621875,-63.40506854,3470,4462,4,NF, ,3, ,0,0,0,0,0,0,bullocke,xjtang,4,NF, ,1,4,4,1,4
17,4484,9523,P227R065,-6.998958334,-55.08232829,2713,5279,0,F,is this on a hill?,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
21,4652,9114,P227R065,-7.348958334,-55.98383724,3993,1956,0,F,"2015202 looks like something might happen, but its very subtle and is definitely not a change",3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
23,4513,9523,P227R065,-7.059375,-55.08949042,2936,5252,4,NF,landsat time series shows clear break around 2004,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,1,4,4,1,4
24,146,764,P007R059,2.038541666,-72.96597002,2046,6549,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
25,4991,5633,P232R066,-8.055208334,-63.40159308,1382,4473,0,F,possibly degraded forest,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
30,222,157,P007R059,1.880208333,-74.22433671,2633,1883,4,NF,no doubt,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
32,354,172,P007R059,1.605208333,-74.18223613,3646,2040,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke,xjtang,0,F, ,0,0,0,0,0
35,4907,9503,P227R065,-7.880208334,-55.23513357,5960,4703,0,F,edge of agriculture,3,Edge,0,0,0,0,0,0,bullocke, ,0,F, ,4,4,0,0,0
36,4397,9189,P227R065,-6.817708334,-55.76200899,2037,2778,0,F,partial agriculture,3,Edge,0,0,0,0,0,0,bullocke, ,0,F, ,4,4,0,0,0
37,4443,9404,P227R065,-6.913541667,-55.32204265,2395,4397,4,NF,"looks slightly like forest at first, but certaintly it changed earlier",3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
39,4478,9122,P227R065,-6.986458334,-55.92252044,2657,2185,0,F,no question,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
40,612,757,P007R059,1.067708333,-72.94704058,5625,6623,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
42,4879,9378,P227R065,-7.821875,-55.49024214,5741,3766,0,F,slightly on the edge of agriculture,3,Edge,0,0,0,0,0,0,bullocke, ,0,F, ,4,0,4,0,0
44,4913,9058,P227R065,-7.892708334,-56.17275247,5995,1257,0,F,no question,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
46,4429,9247,P227R065,-6.884375,-55.64809401,2284,3197,0,F, ,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
47,618,110,P007R059,1.055208333,-74.29489101,5673,1623,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke,xjtang,0,F, ,0,0,0,0,0
48,4329,9255,P227R065,-6.676041667,-55.60726178,1516,3349,0,F,"kind of near change, but well over one pixel away",3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
49,577,609,P007R059,1.140625,-73.25722432,5357,5472,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
52,4410,9082,P227R065,-6.844791667,-55.98968358,2135,1939,0,F, ,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
53,794,680,P007R059,0.688541666,-73.10007001,7023,6056,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
54,767,496,P007R059,0.744791666,-73.48433345,6816,4630,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
55,4795,9671,P227R065,-7.646875,-54.85133422,5106,6119,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
56,4645,9258,P227R065,-7.334375,-55.6795265,3942,3076,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
57,5153,5816,P232R066,-8.392708334,-63.07021591,2625,5690,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke,xjtang,0,F, ,0,0,0,0,0
59,144,617,P007R059,2.042708333,-73.27260382,2032,5412,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
60,5323,5433,P232R066,-8.746875,-63.9362999,3934,2515,4,NF,no doubt,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
61,183,725,P007R059,1.961458333,-73.04383973,2330,6261,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
62,4759,9381,P227R065,-7.571875,-55.45122404,4820,3913,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
65,4954,9737,P227R065,-7.978125,-54.75601796,6329,6463,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
66,4762,9059,P227R065,-7.578125,-56.12877248,4836,1421,0,F,edge,3,Edge,0,0,0,0,0,0,bullocke, ,0,F, ,5,0,0,0,0
67,5110,5472,P232R066,-8.303125,-63.78000583,2297,3085,0,F,"a little funky looking, but clearly forest in google maps",3, ,0,0,0,0,0,0,bullocke,xjtang,0,F, ,0,0,0,0,0
68,4703,9501,P227R065,-7.455208334,-55.18420253,4394,4897,0,F,near non-forest,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
69,5118,5593,P232R066,-8.319791667,-63.52795173,2357,4010,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
70,4510,9395,P227R065,-7.053125,-55.35744658,2909,4265,4,NF, ,3,Edge,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
71,202,693,P007R059,1.921875,-73.10883317,2476,6020,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
72,5631,5508,P232R066,-9.388541667,-63.89230828,6299,2682,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
73,230,446,P007R059,1.863541666,-73.62122914,2693,4120,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
74,4546,9200,P227R065,-7.128125,-55.77587528,3181,2724,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,1,0,0,1,0
75,4521,9157,P227R065,-7.076041667,-55.85982942,2988,2415,0,F,"looks like little change happened in middle, but its also in older images (seems seasonal) xjtang: looks like road",3,Edge,0,0,0,0,0,0,bullocke,xjtang,0,F, ,5,0,0,0,0
79,4354,9235,P227R065,-6.728125,-55.65515764,1708,3172,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
81,5596,5506,P232R066,-9.315625,-63.88314083,6030,2715,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
82,318,766,P007R059,1.680208333,-72.9469887,3367,6621,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
83,454,507,P007R059,1.396875,-73.47704418,4413,4656,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
84,291,807,P007R059,1.736458333,-72.86366874,3159,6930,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
85,5561,5468,P232R066,-9.242708334,-63.9500672,5762,2469,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
87,197,833,P007R059,1.932291666,-72.81744777,2437,7101,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
89,5173,5949,P232R066,-8.434375,-62.79688735,2779,6693,0,F,river cutting through middle,3,Edge,0,0,0,0,0,0,bullocke,xjtang,0,F, ,0,0,0,0,0
93,4417,9439,P227R065,-6.859375,-55.24228412,2196,4692,4,NF,no doubt,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
94,5244,5743,P232R066,-8.582291667,-63.25517159,3324,5012,0,F,edge,3,Edge,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
95,4384,9463,P227R065,-6.790625,-55.18399799,1944,4908,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
96,4980,5626,P232R066,-8.032291667,-63.4127373,1297,4432,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,1,0,0,1,0
97,5098,5595,P232R066,-8.278125,-63.51700273,2204,4050,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
98,4278,9719,P227R065,-6.569791667,-54.62223351,1138,6982,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
400,5601,5919,P232R066,-9.326041667,-63.01310526,6064,5900,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
401,4551,9317,P227R065,-7.138541667,-55.53149016,3222,3623,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
402,4932,5695,P232R066,-7.932291667,-63.25208086,928,5022,4,NF,changed around 2004,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
403,5665,6016,P232R066,-9.459375,-62.83249749,6556,6561,4,NF,changed around 1995,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
405,419,430,P007R059,1.469791666,-73.63985344,4144,4052,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
407,4457,9692,P227R065,-6.942708334,-54.72103276,2512,6611,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
408,584,81,P007R059,1.126041666,-74.35706792,5412,1392,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
412,4745,9412,P227R065,-7.542708334,-55.38233217,4714,4167,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
415,5279,5320,P232R066,-8.655208334,-64.15877574,3599,1698,0,F,next to old change,3,Near,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
417,741,307,P007R059,0.798958333,-73.87905769,6617,3165,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
419,448,73,P007R059,1.409375,-74.3818771,4368,1300,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
420,624,276,P007R059,1.042708333,-73.94870362,5719,2907,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
421,4973,5930,P232R066,-8.017708334,-62.77087652,1243,6789,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
422,5112,6026,P232R066,-8.307291667,-62.61427762,2311,7363,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
427,278,125,P007R059,1.763541666,-74.28622769,3063,1654,4,NF,no doubt,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
430,4712,9329,P227R065,-7.473958334,-55.54797253,4458,3559,4,NF,"edge, but majority non-forest",3,Edge,0,0,0,0,0,0,bullocke,xjtang,4,NF, ,5,0,0,0,4
432,4463,9639,P227R065,-6.955208334,-54.83372306,2556,6196,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
433,4322,9703,P227R065,-6.661458334,-54.66592979,1475,6819,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
435,5493,5886,P232R066,-9.101041667,-63.04260604,5235,5792,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
436,4947,5625,P232R066,-7.963541667,-63.40415092,1044,4463,0,F,"near change, but more than 1 modis pixel",3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
437,5048,5314,P232R066,-8.173958334,-64.0917358,1824,1939,4,NF,no doubt,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,1,4,4,1,4
439,4700,9114,P227R065,-7.448958334,-55.99652722,4361,1909,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
440,546,747,P007R059,1.205208333,-72.97135137,5118,6532,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
441,4759,9723,P227R065,-7.571875,-54.73245663,4832,6558,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
442,4541,9182,P227R065,-7.117708334,-55.81239936,3142,2589,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
443,4934,5317,P232R066,-7.936458334,-64.04783772,948,2098,0,F,near the edge of scene,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
444,715,504,P007R059,0.853125,-73.46960256,6417,4684,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
446,5385,5948,P232R066,-8.876041667,-62.87272576,4406,6414,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
447,558,78,P007R059,1.180208333,-74.36473422,5212,1364,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
452,762,247,P007R059,0.755208333,-74.0033034,6778,2704,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
453,5624,5964,P232R066,-9.373958334,-62.92676387,6241,6216,0,F,near small patch of non-forest,3,Near,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
454,4490,9508,P227R065,-7.011458334,-55.11529039,2759,5158,4,NF,changed around 2009,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,0,0,4
455,4968,9689,P227R065,-8.007291667,-54.86091645,6435,6077,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
456,124,413,P007R059,2.084375,-73.69980517,1879,3828,4,NF,changed earlier,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
457,5513,5606,P232R066,-9.142708334,-63.64080731,5391,3601,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
458,548,402,P007R059,1.201041666,-73.69014787,5135,3865,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
460,4435,9384,P227R065,-6.896875,-55.36206416,2333,4250,4,NF,no doubt,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
463,4399,9207,P227R065,-6.821875,-55.72472657,2052,2915,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
464,4876,9362,P227R065,-7.815625,-55.52305684,5718,3646,0,F,near non-forest; but it never changes,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
465,5561,5550,P232R066,-9.242708334,-63.77698673,5760,3103,0,F,river goes across corner,3,Edge,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
466,494,271,P007R059,1.313541666,-73.96631192,4721,2841,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke,xjtang,0,F, ,0,0,0,0,0
468,5515,5602,P232R066,-9.146875,-63.64999299,5406,3567,0,F,river in middle,3,Edge,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
469,4800,9377,P227R065,-7.657291667,-55.47068498,5135,3841,4,NF,no doubt; changes not long before study period,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
470,675,786,P007R059,0.936458333,-72.88369303,6108,6858,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
471,4382,9476,P227R065,-6.786458334,-55.15624585,1929,5010,4,NF,changes before study period,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
475,4950,9654,P227R065,-7.969791667,-54.92950551,6295,5825,4,NF,"changed in 2011, edge of forest",3,Edge,0,0,0,0,0,0,bullocke, ,4,NF, ,1,4,4,1,4
477,4940,9473,P227R065,-7.948958334,-55.30745463,6212,4437,4,NF,"river cuts through, sliver of forest",3,Edge,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
478,531,138,P007R059,1.236458333,-74.24124503,5005,1821,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
480,403,526,P007R059,1.503125,-73.44089632,4021,4789,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
481,439,615,P007R059,1.428125,-73.25296244,4297,5487,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
482,4385,9589,P227R065,-6.792708334,-54.91988134,1955,5881,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
483,4279,9593,P227R065,-6.571875,-54.88669856,1142,6007,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
485,480,233,P007R059,1.342708333,-74.04637329,4613,2544,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
488,5205,5784,P232R066,-8.501041667,-63.15533488,3024,5378,0,F,looks like re-growing forest in center,3,Edge,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
491,4809,9129,P227R065,-7.676041667,-55.99446693,5198,1914,4,NF,no doubt; changed earlier,3, ,0,0,0,0,0,0,bullocke,xjtang,4,NF, ,1,4,4,1,4
493,4905,9698,P227R065,-7.876041667,-54.82445905,5952,6213,4,NF,"changed in 2011, still partially forest",3,Edge,0,0,0,0,0,0,bullocke, ,4,NF, ,1,4,4,1,4
494,5356,5414,P232R066,-8.815625,-63.98820841,4188,2325,4,NF,no doubt,3, ,0,0,0,0,0,0,bullocke, ,4,NF, ,4,4,4,0,4
497,802,392,P007R059,0.671875,-73.69985881,7085,3830,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
498,4700,9199,P227R065,-7.448958334,-55.81793671,4363,2566,0,F,edge of non-forest,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
499,432,829,P007R059,1.442708333,-72.80745494,4242,7140,0,F,no doubt,3, ,0,0,0,0,0,0,bullocke, ,0,F, ,0,0,0,0,0
101,5413,5865,P232R066,-8.934375,-63.05779688,4621,5736,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
103,5361,5663,P232R066,-8.826041667,-63.46504745,4223,4243,4,NF,very little forest,3,Edge,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
104,735,103,P007R059,0.811458333,-74.30432685,6571,1588,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
105,5046,5590,P232R066,-8.169791667,-63.51017116,1804,4074,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
106,5476,5676,P232R066,-9.065625,-63.4794103,5106,4192,4,NF, ,3, ,0,0,0,0,0,0,estelste,xjtang,4,NF, ,4,4,4,0,4
108,4440,9394,P227R065,-6.907291667,-55.34229691,2372,4323,0,F, ,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,4,4,0,0,0
109,4982,5377,P232R066,-8.036458334,-63.93728324,1316,2505,0,F,very little old change,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
113,503,182,P007R059,1.294791666,-74.15122488,4790,2155,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
114,5274,5498,P232R066,-8.644791667,-63.78190656,3557,3080,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
115,4228,9225,P227R065,-6.465625,-55.64664358,740,3206,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
119,5681,5818,P232R066,-9.492708334,-63.25682614,6679,5008,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
120,5273,5556,P232R066,-8.642708334,-63.65933281,3548,3530,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
121,603,292,P007R059,1.086458333,-73.91641359,5557,3026,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
122,4565,9554,P227R065,-7.167708334,-55.03739897,3336,5442,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
123,5412,5900,P232R066,-8.932291667,-62.98362465,4613,6008,0,F,close to river or road,3, ,0,0,0,0,0,0,estelste,xjtang,0,F, ,0,0,0,0,0
124,443,690,P007R059,1.419791666,-73.09639962,4327,6068,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
126,226,755,P007R059,1.871875,-72.9774846,2660,6507,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
133,4648,9397,P227R065,-7.340625,-55.38833227,3968,4148,4,NF, ,3,Edge,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
136,5406,5900,P232R066,-8.919791667,-62.98146652,4567,6016,0,F,nice example,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
137,5562,6007,P232R066,-9.244791667,-62.81275144,5765,6633,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
139,4486,9573,P227R065,-7.003125,-54.97787056,2730,5664,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
140,800,430,P007R059,0.676041666,-73.62074968,7070,4124,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
141,4217,9061,P227R065,-6.442708334,-55.98796396,653,1948,4,NF, ,3,Edge,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
144,420,366,P007R059,1.467708333,-73.77316187,4152,3557,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
146,4448,9125,P227R065,-6.923958334,-55.90878332,2427,2236,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
148,5040,5957,P232R066,-8.157291667,-62.7357853,1758,6918,0,F, ,3, ,0,0,0,0,0,0,estelste,xjtang,0,F, ,0,0,0,0,0
149,4999,5725,P232R066,-8.071875,-63.21062139,1443,5174,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
151,5577,5989,P232R066,-9.276041667,-62.8563344,5880,6474,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,4,4,0,0,0
152,5475,5703,P232R066,-9.063541667,-63.42208085,5098,4402,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
154,403,697,P007R059,1.503125,-73.08452369,4020,6111,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
155,469,743,P007R059,1.365625,-72.98427153,4526,6484,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
157,5557,5743,P232R066,-9.234375,-63.36811528,5727,4600,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
159,4678,9101,P227R065,-7.403125,-56.01800008,4192,1830,4,NF,River between fields,3,Edge,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
161,5495,5462,P232R066,-9.105208334,-63.93794651,5255,2512,4,NF, ,3, ,0,0,0,0,0,0,estelste,xjtang,4,NF, ,4,4,4,0,4
162,698,562,P007R059,0.888541666,-73.349445,6286,5130,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
164,471,814,P007R059,1.361458333,-72.83618676,4541,7033,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,4,4,0,0,0
165,5533,6022,P232R066,-9.184375,-62.77035163,5542,6789,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
166,4537,9557,P227R065,-7.109375,-55.02408331,3121,5492,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
167,4961,5888,P232R066,-7.992708334,-62.85538316,1151,6479,0,F,nice example,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,5,0,0,0,0
170,4254,9120,P227R065,-6.519791667,-55.87280493,938,2372,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,4,4,0,0,0
171,4480,9218,P227R065,-6.990625,-55.72152104,2674,2925,4,NF, ,3,Edge,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
172,4353,9186,P227R065,-6.726041667,-55.75770973,1699,2794,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
173,5607,6096,P232R066,-9.338541667,-62.6416617,6111,7259,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,1,4,4,1,4
174,5444,5394,P232R066,-8.998958334,-64.06249172,4865,2055,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
175,189,864,P007R059,1.948958333,-72.75354477,2375,7337,0,F, ,3,Edge,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
176,4684,9508,P227R065,-7.415625,-55.16452094,4248,4970,0,F,10% old change,3,Edge,0,0,0,0,0,0,estelste,xjtang,0,F, ,5,0,0,0,0
177,5291,5787,P232R066,-8.680208334,-63.17885401,3684,5292,4,NF, ,3, ,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
179,4775,9615,P227R065,-7.605208334,-54.96369573,4950,5706,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
181,5238,5361,P232R066,-8.569791667,-64.05790952,3283,2067,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,0,0,0,0,0
182,4397,9332,P227R065,-6.817708334,-55.46197071,2040,3883,4,NF,River between fields,3,Edge,0,0,0,0,0,0,estelste, ,4,NF, ,4,4,4,0,4
183,4926,9615,P227R065,-7.919791667,-55.00484861,6110,5549,0,F, ,3, ,0,0,0,0,0,0,estelste, ,0,F, ,5,0,0,0,0
